#UTest
#yaml:
#    date: 2022-12-02 14:14:57
#    transit_version: v3.2.6
#    app_or_command_line: app
#    console_command: |
#        transit 
#    stats:
#       number_of_significant_genes: 2
#    parameters:
#       normalization: TTR
#       control_condition: Glycerol
#       experimental_condition: Cholesterol
#       n_terminus: 0.0
#       c_terminus: 0.0
#       LOESS: false
#       ignore_codon: true
#       significance_threshold: 0.05
#    
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Log 2 FC	U Statistic	P Value	Adj P Value
Rv3215	entC	isochorismate synthase 	16	0	0	0	0.0	1.0	1.0
Rv3216	-	POSSIBLE ACETYLTRANSFERASE 	6	552.6220106998152	196.4844350113875	-1.4918779947834193	79.0	0.051933585218231965	1.0
Rv3217c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	3	58.0335444867708	47.016594179843025	-0.30371701052321803	23.0	0.5156277852824491	1.0
Rv3218	-	hypothetical protein Rv3218 	18	222.77938200515646	100.79793165302418	-1.1441496835448517	503.0	0.1033196209906129	1.0
Rv3219	whiB1	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB1 	4	0	0	0	0.0	1.0	1.0
Rv3220c	-	PROBABLE TWO COMPONENT SENSOR KINASE 	21	165.27954873346204	150.28011413338226	-0.13725410351994707	615.5	0.30213730752946955	1.0
Rv3221A	-	POSSIBLE ANTI-SIGMA FACTOR 	2	0	0	0	0.0	1.0	1.0
Rv3221c	TB7.3	hypothetical protein Rv3221c 	2	0	0	0	0.0	1.0	1.0
Rv3222c	-	hypothetical protein Rv3222c 	7	0	0	0	0.0	1.0	1.0
Rv3223c	sigH	RNA polymerase sigma factor RpoE 	15	321.0940254345378	150.34242460780254	-1.0947436454068866	544.0	0.02239402038475886	1.0
Rv3224	-	short chain dehydrogenase 	16	358.1551492913951	252.87440267516328	-0.5021636772684194	416.0	0.20344539340834566	1.0
Rv3224A	-	hypothetical protein Rv3224A 	3	2.650009641986375	44.98704686092283	4.085440151447574	6.0	0.6760827405727452	1.0
Rv3224B	-	hypothetical protein Rv3224B 	3	190.70069385917046	36.716764065197886	-2.3767992715072794	26.5	0.23303798227390538	1.0
Rv3225c	-	POSSIBLE TRANSFERASE 	28	191.75839001526083	174.58219961935953	-0.1353832319753623	1397.0	0.7932874004818723	1.0
Rv3226c	-	hypothetical protein Rv3226c 	6	416.5848490657197	470.05312855034146	0.1742134586517561	73.0	0.9793135212666642	1.0
Rv3227	aroA	3-phosphoshikimate 1-carboxyvinyltransferase 	8	0	0	0	0.0	1.0	1.0
Rv3228	-	hypothetical protein Rv3228 	9	26.350095874090936	10.700038645319992	-1.3001922038615996	10.0	0.6298790790103443	1.0
Rv3229c	-	POSSIBLE LINOLEOYL-CoA DESATURASE (DELTA(6)-DESATURASE) 	24	18.46006716644094	91.07479316337127	2.3026440113208677	43.0	0.6339485450941502	1.0
Rv3230c	-	HYPOTHETICAL OXIDOREDUCTASE 	16	94.90034529226679	291.4974797869966	1.6189981687312853	2.0	1.0	1.0
Rv3231c	-	hypothetical protein Rv3231c 	6	129.6171382750191	119.76658149898536	-0.11403107857999824	71.0	0.9791857614174636	1.0
Rv3232c	pvdS	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN PVDS (PROBABLE RNA POLYMERASE SIGMA FACTOR) 	24	211.36326903937552	143.69032944524943	-0.5567617155177581	1384.0	0.12549768229281574	1.0
Rv3233c	-	hypothetical protein Rv3233c 	12	580.4604453225187	285.0825094171475	-1.0258182312249824	402.0	0.03572950441177542	1.0
Rv3234c	-	hypothetical protein Rv3234c 	18	325.86785232778374	324.560763922124	-0.005798430303324711	441.0	0.9099238805365331	1.0
Rv3235	-	HYPOTHETICAL ALANINE ARGININE PROLINE RICH PROTEIN 	6	83.30030308583586	161.9447119830523	0.9591077103391581	39.5	0.49398427904752673	1.0
Rv3236c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	14	224.82809075802754	289.11521502457015	0.36282223245368533	224.0	0.7116055945556802	1.0
Rv3237c	-	hypothetical protein Rv3237c 	9	219.94365740173706	248.16367712017225	0.17415797021004278	92.5	0.8362298476498798	1.0
Rv3238c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	22	366.2299039458906	216.5720706774214	-0.7579023932798967	1113.0	0.06340719983555086	1.0
Rv3239c	-	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN 	56	198.4207219482779	240.07750281499102	0.27493751724290927	5214.5	0.6390470154008321	1.0
Rv3240c	secA1	preprotein translocase subunit SecA 	46	94.03367547224609	168.54952624152918	0.8419231577875455	17.5	1.0	1.0
Rv3241c	-	hypothetical protein Rv3241c 	12	148.96720867971206	114.66023487634504	-0.3776296537788639	304.0	0.7709749836410862	1.0
Rv3242c	-	hypothetical protein Rv3242c 	4	544.4519809733894	412.59822171108397	-0.4000672099359768	9.0	0.888888888888889	1.0
Rv3243c	-	hypothetical protein Rv3243c 	4	2.6333429146782845	143.2499718016228	5.765495642982326	7.0	0.12274468232592084	1.0
Rv3244c	lpqB	PROBABLE CONSERVED LIPOPROTEIN LPQB 	21	0	0	0	0.0	1.0	1.0
Rv3245c	mtrB	TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB 	20	0	0	0	0.0	1.0	1.0
Rv3246c	mtrA	TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA 	11	0	0	0	0.0	1.0	1.0
Rv3247c	tmk	thymidylate kinase 	10	0	0	0	0.0	1.0	1.0
Rv3248c	sahH	S-adenosyl-L-homocysteine hydrolase 	24	0	0	0	0.0	1.0	1.0
Rv3249c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	57.61449534302454	72.20344084551382	0.32563576240495284	98.5	1.0	1.0
Rv3250c	rubB	PROBABLE RUBREDOXIN RUBB 	3	4.366682554719687	114.44131556609453	4.711926522075392	8.5	0.18992725319239379	1.0
Rv3251c	rubA	PROBABLE RUBREDOXIN RUBA 	4	216.17578654958663	190.9743986148585	-0.17882569013435742	31.5	1.0	1.0
Rv3252c	alkB	PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN) 	31	251.28552968002592	300.9419818714714	0.2601577831267045	1263.0	0.6051917239108815	1.0
Rv3253c	-	POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN 	25	66.88445388354093	90.61043927633091	0.4380063527904099	787.0	0.5380908826605211	1.0
Rv3254	-	hypothetical protein Rv3254 	20	241.89463012688364	228.91992826572704	-0.07953568304556517	601.5	0.28060600145032455	1.0
Rv3255c	manA	PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE) 	21	0	0	0	0.0	1.0	1.0
Rv3256c	-	hypothetical protein Rv3256c 	9	42.91444185728879	172.24998453042622	2.0049687133528744	75.0	0.3458923585207785	1.0
Rv3257c	manB	phosphomannomutase/phosphoglucomutase 	24	0	0	0	0.0	1.0	1.0
Rv3258c	-	hypothetical protein Rv3258c 	5	0	0	0	0.0	1.0	1.0
Rv3259	-	hypothetical protein Rv3259 	2	519.4018898293295	292.7372607153436	-0.8272448740685997	13.0	0.26666666666666666	1.0
Rv3260c	whiB2	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2 	2	0	0	0	0.0	1.0	1.0
Rv3261	fbiA	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA 	14	217.52579146154198	244.08082399743537	0.1661724877977307	35.0	0.8117917989215147	1.0
Rv3262	fbiB	F420-0--gamma-glutamyl ligase 	13	71.18597329389814	23.324986168369396	-1.6097167705020727	140.0	0.07455738512922144	1.0
Rv3263	-	PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE) 	29	347.512802877206	333.95059074693773	-0.05743146349929591	1427.5	0.6608553649948359	1.0
Rv3264c	manB	D-ALPHA-D-MANNOSE-1-PHOSPHATE GUANYLYLTRANSFERASE MANB (D-ALPHA-D-HEPTOSE-1-PHOSPHATE GUANYLYLTRANSFERASE) 	17	0	0	0	0.0	1.0	1.0
Rv3265c	wbbL1	PROBABLE dTDP-RHA:A-D-GlcNAc-DIPHOSPHORYL POLYPRENOL, A-3-L-RHAMNOSYL TRANSFERASE WBBL1 (ALPHA-L-RHAMNOSE-(1->3)-ALPHA-D-GlcNAc(1->P)-P-DECAPRENY L) 	17	221.50080592452153	71.34990167574375	-1.6343286012970775	3.0	0.7168005169944945	1.0
Rv3266c	rmlD	dTDP-6-DEOXY-L-LYXO-4-HEXULOSE REDUCTASE RMLD (dTDP-RHAMNOSE MODIFICATION PROTEIN) (dTDP-RHAMNOSE BIOSYNTHESIS PROTEIN) (dTDP-RHAMNOSE SYNTHASE) 	17	0	0	0	0.0	1.0	1.0
Rv3267	-	CONSERVED HYPOTHETICAL PROTEIN (CPSA-RELATED PROTEIN) 	23	48.5201765393128	30.68979212680755	-0.6608259257377002	54.0	0.7740721678986802	1.0
Rv3268	-	hypothetical protein Rv3268 	13	116.24587750284658	131.5997683241104	0.17897739530124646	246.0	0.9411657836901093	1.0
Rv3269	-	hypothetical protein Rv3269 	5	164.80059962239798	61.56222349562424	-1.420604246962574	10.0	0.6298790790103443	1.0
Rv3270	ctpC	PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC 	17	42.61682172678717	84.81659481536401	0.992923559359931	71.5	1.0	1.0
Rv3271c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	6	103.50037658324143	94.78725614203748	-0.12687100562112247	40.0	0.46900965560851693	1.0
Rv3272	-	hypothetical protein Rv3272 	19	326.55118814741536	176.85496659559993	-0.8847424228329878	498.0	0.12018779429707284	1.0
Rv3273	-	PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	31	327.8059546176102	185.22928915326324	-0.8235298203167392	1062.0	0.14612008138076968	1.0
Rv3274c	fadE25	PROBABLE ACYL-CoA DEHYDROGENASE FADE25 	19	42.40848763543604	38.456279305115466	-0.141133847882652	269.0	0.7183271146708179	1.0
Rv3275c	purE	phosphoribosylaminoimidazole carboxylase catalytic subunit 	7	92.30033583220468	5.574942515506448	-4.049307062819066	4.0	0.27650048008343264	1.0
Rv3276c	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit 	10	0.0	72.92433302332545	6.207977416685358	1.0	0.6926327840419602	1.0
Rv3277	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	13	3.500012734698986	26.933426240332295	2.9439656924632454	18.0	1.0	1.0
Rv3278c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	154.0434176255476	68.12480961305812	-1.1770848383796626	113.0	0.5451492848072733	1.0
Rv3279c	birA	biotin--protein ligase 	6	0	0	0	0.0	1.0	1.0
Rv3280	accD5	PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) 	32	0	0	0	0.0	1.0	1.0
Rv3281	-	hypothetical protein Rv3281 	3	0	0	0	0.0	1.0	1.0
Rv3282	maf	Maf-like protein 	11	37.57513671608983	150.73048701885838	2.0041209900688557	25.0	0.5384768256054961	1.0
Rv3283	sseA	PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	20	1077.3670778648834	1947.4006333769928	0.8540398311233719	676.5	0.6735245435985167	1.0
Rv3284	-	hypothetical protein Rv3284 	5	16.340059452851836	121.26961884160676	2.891733025701629	27.5	0.12859831778828837	1.0
Rv3285	accA3	PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	26	0	0	0	0.0	1.0	1.0
Rv3286c	sigF	RNA polymerase sigma factor SigF 	11	132.3604815899308	158.63485114966915	0.2612373115535579	220.0	0.6316210867604122	1.0
Rv3287c	rsbW	ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR) 	3	32.53345170539247	199.3740448451076	2.615481805881144	11.0	0.3226907826573838	1.0
Rv3288c	usfY	PUTATIVE PROTEIN USFY 	10	348.0123773444664	225.49386336847067	-0.6260504453677141	205.0	0.22599438159970286	1.0
Rv3289c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	199.0673909678318	261.4282729090064	0.3931582599896114	74.0	0.9379823706505694	1.0
Rv3290c	lat	L-lysine aminotransferase 	25	268.043832412886	245.14087513202645	-0.1288578783665024	940.0	0.6440795117768523	1.0
Rv3291c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	11	35.86013047608732	64.4199097641074	0.8451259024520773	38.0	0.4141671490611025	1.0
Rv3292	-	hypothetical protein Rv3292 	20	222.78831060907152	256.4132961648753	0.20279753554930302	492.5	0.8173562228287584	1.0
Rv3293	pcd	PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE) 	16	249.71519429607457	171.167643016674	-0.5448736018229406	447.0	0.4196035680687942	1.0
Rv3294c	-	hypothetical protein Rv3294c 	20	254.85648284377982	231.86046906798356	-0.13642818248295036	737.0	0.36849244294720684	1.0
Rv3295	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	12	1748.497270949597	1178.8035857041993	-0.5687921902875731	252.0	0.8415078551971296	1.0
Rv3296	lhr	PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN) 	55	282.67711546934396	315.69488877113554	0.15937581056587685	4154.5	0.8477362984144872	1.0
Rv3297	nei	PROBABLE ENDONUCLEASE VIII NEI 	10	246.51339693213822	336.87123792491485	0.4505312034362057	143.0	0.6235916045587279	1.0
Rv3298c	lpqC	POSSIBLE ESTERASE LIPOPROTEIN LPQC 	12	115.47042013591197	153.93728710186778	0.4148194012536576	180.0	0.6294566010458276	1.0
Rv3299c	atsB	PROBABLE ARYLSULFATASE ATSB (ARYL-SULFATE SULPHOHYDROLASE) (SULFATASE) 	46	236.99715860386604	265.0244382238744	0.16125563593383788	1658.5	0.26586487736683295	1.0
Rv3300c	-	hypothetical protein Rv3300c 	11	41.86265231609608	40.33437451608245	-0.05365383658534912	144.0	0.5791565085122032	1.0
Rv3301c	phoY1	PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOU HOMOLOG 1 PHOY1 	10	53.1668601128084	119.96245368456253	1.173983763690823	44.0	0.15346543014306388	1.0
Rv3302c	glpD2	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD2 	28	0	0	0	0.0	1.0	1.0
Rv3303c	lpdA	flavoprotein disulfide reductase 	22	89.91032713622451	153.50982559368427	0.7717722612004938	197.0	0.9461214524180022	1.0
Rv3304	-	hypothetical protein Rv3304 	11	32.516784978084395	53.94590630835376	0.7303288634502838	75.0	0.8860735005678682	1.0
Rv3305c	amiA1	POSSIBLE N-ACYL-L-AMINO ACID AMIDOHYDROLASE AMIA1 (N-ACYL-L-AMINO ACID AMINOHYDROLASE) 	20	112.59040965707395	142.0173247715267	0.3349829903528902	209.0	0.8282284710025064	1.0
Rv3306c	amiB1	PROBABLE AMIDOHYDROLASE AMIB1 (AMINOHYDROLASE) 	15	100.77814445625333	164.28033578110194	0.7049770027050539	150.5	0.7536363753987496	1.0
Rv3307	deoD	purine nucleoside phosphorylase 	11	115.02541851678595	197.54970337833151	0.7802629744483586	104.0	0.4242064588045594	1.0
Rv3308	pmmB	PROBABLE PHOSPHOMANNOMUTASE PMMB (PHOSPHOMANNOSE MUTASE) 	20	255.17949989208427	164.8677065194043	-0.6302035949721604	478.0	0.20710345394032725	1.0
Rv3309c	upp	uracil phosphoribosyltransferase 	8	240.9608767294479	274.86950175405946	0.1899479166378909	43.5	0.6829757136757032	1.0
Rv3310	-	POSSIBLE ACID PHOSPHATASE (ACID PHOSPHOMONOESTERASE) (PHOSPHOMONOESTERASE) (GLYCEROPHOSPHATASE) 	17	130.27694459727468	126.43649050847489	-0.0431688934275188	622.0	0.6292941331461935	1.0
Rv3311	-	hypothetical protein Rv3311 	16	161.48392088808797	123.71408891848671	-0.3843807135575265	322.5	0.5160528470152306	1.0
Rv3312A	-	SECRETED PROTEIN ANTIGEN 	5	365.96133154012597	653.0587880846061	0.8355216509152423	40.5	0.540135020079832	1.0
Rv3312c	-	hypothetical protein Rv3312c 	17	235.67008824829196	346.0897707334341	0.5543776405828007	291.0	0.44387727068533556	1.0
Rv3313c	add	adenosine deaminase 	12	104.13371222094888	61.14169488172985	-0.768208751774668	76.0	0.8512446960572695	1.0
Rv3314c	deoA	thymidine phosphorylase 	12	38.10013862629467	59.77029596546152	0.6496324396617231	196.5	0.31674247754524887	1.0
Rv3315c	cdd	cytidine deaminase 	5	165.06060056840417	79.97995036696882	-1.045285503733266	50.0	1.0	1.0
Rv3316	sdhC	PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	6	250.46091129505945	238.96492069447604	-0.06778661316157773	48.5	0.9454683706438456	1.0
Rv3317	sdhD	PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	4	212.92577472450898	116.75008023374961	-0.8669270576052404	43.0	0.31448132430643216	1.0
Rv3318	sdhA	succinate dehydrogenase flavoprotein subunit 	31	93.36504558847446	167.44845095038843	0.8427625961826825	631.0	0.5552586098821677	1.0
Rv3319	sdhB	succinate dehydrogenase iron-sulfur subunit 	8	647.9273574656687	527.4054434124772	-0.2969196125672643	38.0	0.6031356194905233	1.0
Rv3320c	-	hypothetical protein Rv3320c 	5	188.06735094449218	205.4996774655473	0.12788671516219363	17.0	0.9450549450549449	1.0
Rv3321c	-	hypothetical protein Rv3321c 	3	759.3027627019828	572.6231362068703	-0.4070892953667174	8.5	1.0	1.0
Rv3322c	-	POSSIBLE METHYLTRANSFERASE 	7	74.45027088523985	244.64907441670084	1.7163648214833063	25.0	0.5375550940822313	1.0
Rv3323c	moaX	PROBABLE MOAD-MOAE FUSION PROTEIN MOAX 	15	210.70076662887894	275.4228210913097	0.38645254044224525	268.0	0.716450126285595	1.0
Rv3324c	moaC	molybdenum cofactor biosynthesis protein C 	10	331.07263316999587	192.6354898593435	-0.7812742408540841	132.0	0.16353679365180085	1.0
Rv3325	-	PROBABLE TRANSPOSASE 	4	172.02562591045518	197.4304983123778	0.1987213761001782	29.0	0.8129796669303189	1.0
Rv3326	-	PROBABLE TRANSPOSASE 	25	179.80465421423327	158.846427307278	-0.17879772320598816	1309.5	0.7156977243908362	1.0
Rv3327	-	PROBABLE TRANSPOSASE FUSION PROTEIN 	20	393.37143127101143	391.1433022962622	-0.008194923888572098	875.0	0.518937725243563	1.0
Rv3328c	sigJ	RNA polymerase sigma factor SigJ 	12	108.40039441182002	230.03290264788382	1.085470225227563	149.0	0.7217652834724693	1.0
Rv3329	-	hypothetical protein Rv3329 	21	299.77609072696816	244.2183290447236	-0.29571384133105455	921.0	0.29683066813474457	1.0
Rv3330	dacB1	PROBABLE PENICILLIN-BINDING PROTEIN DACB1 (D-ALANYL-D-ALANINE CARBOXYPEPTIDASE) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) 	19	279.6410174660641	178.97956147956612	-0.643781140563795	484.0	0.6559588485178112	1.0
Rv3331	sugI	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI 	25	206.7639101994732	195.26929592091946	-0.08251927289903392	621.0	0.3412333388235008	1.0
Rv3332	nagA	PROBABLE N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA (GLCNAC 6-P DEACETYLASE) 	6	65.92523986715162	92.85610366613875	0.4941658299600217	30.0	0.8835768930558099	1.0
Rv3333c	-	HYPOTHETICAL PROLINE RICH PROTEIN 	12	600.2577395766453	427.7129220073057	-0.48893930594494256	179.5	0.6285739985129641	1.0
Rv3334	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY MERR-FAMILY) 	9	223.34366977258756	98.19276513716913	-1.185576729423913	126.0	0.2527344612235428	1.0
Rv3335c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	85.4860253242397	134.80326756530476	0.6570949647828384	118.0	0.40906261998172644	1.0
Rv3336c	trpS	tryptophanyl-tRNA synthetase 	15	0	0	0	0.0	1.0	1.0
Rv3337	-	hypothetical protein Rv3337 	9	254.4175923580001	181.9953763329091	-0.48329663429520114	92.0	0.31146423705470494	1.0
Rv3338	-	hypothetical protein Rv3338 	4	129.20047009231686	142.01643157943076	0.1364465427835266	17.5	1.0	1.0
Rv3339c	icd1	isocitrate dehydrogenase 	26	153.35472464356687	120.74042533080774	-0.34496382626025146	1214.5	0.6813051560683439	1.0
Rv3340	metC	O-acetylhomoserine aminocarboxypropyltransferase 	17	79.10028780419708	112.81681523824638	0.5122272670513627	15.0	0.7036760597779689	1.0
Rv3341	metX	homoserine O-acetyltransferase 	15	0	0	0	0.0	1.0	1.0
Rv3342	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	9	0.0	17.75006128795846	4.22882340621264	13.5	0.4091513949227301	1.0
Rv3343c	PPE54	PPE FAMILY PROTEIN 	156	230.30509327782514	256.7169626322451	0.15663230827903596	18211.0	0.6445427057997363	1.0
Rv3344c	PE_PGRS49	PE-PGRS FAMILY PROTEIN 	6	151.34055064838415	145.41978712894937	-0.0575750107332714	50.0	1.0	1.0
Rv3345c	PE_PGRS50	PE-PGRS FAMILY PROTEIN 	47	76.71694579914015	96.74977820381518	0.33471306797911227	1931.0	0.5320847262585536	1.0
Rv3346c	-	hypothetical protein Rv3346c 	3	750.1027292279169	940.20008569735	0.32587962069059534	8.0	1.0	1.0
Rv3347c	PPE55	PPE FAMILY PROTEIN 	120	279.94207119301865	265.75377078541226	-0.0750381568086866	18182.0	0.9122452732085359	1.0
Rv3348	-	PROBABLE TRANSPOSASE 	3	435.9015860157965	1427.6662213567618	1.7115843684903798	14.5	0.6647243175223949	1.0
Rv3349c	-	PROBABLE TRANSPOSASE 	3	641.5690009976322	633.9640141266788	-0.017203485482527283	21.0	0.734065934065934	1.0
Rv3350c	PPE56	PPE FAMILY PROTEIN 	129	273.8676631265416	295.101222713474	0.10773096825098805	18670.0	0.8443769994368879	1.0
Rv3351c	-	hypothetical protein Rv3351c 	15	343.12981989687734	380.40827731900634	0.1487941286025859	395.5	0.9647256700557969	1.0
Rv3352c	-	POSSIBLE OXIDOREDUCTASE 	2	164.80059962239795	474.5371649920845	1.5257995895037963	8.0	1.0	1.0
Rv3353c	-	hypothetical protein Rv3353c 	3	422.73487144240516	415.53301956653377	-0.024790002681054676	15.0	0.7170040531671897	1.0
Rv3354	-	hypothetical protein Rv3354 	6	1012.4036836026438	1169.6907978947338	0.2083425489732917	50.0	1.0	1.0
Rv3355c	-	hypothetical protein Rv3355c 	4	266.30096892866857	590.6499967778839	1.1492458037514033	1.0	0.8	1.0
Rv3356c	folD	PROBABLE BIFUNCTIONAL PROTEIN FOLD: METHYLENETETRAHYDROFOLATE DEHYDROGENASE + METHENYLTETRAHYDROFOLATE CYCLOHYDROLASE 	9	0	0	0	0.0	1.0	1.0
Rv3357	-	hypothetical protein Rv3357 	5	195.1007098685063	126.1997478518444	-0.6285099993557288	62.0	0.43428931654747627	1.0
Rv3358	-	hypothetical protein Rv3358 	4	341.4262422698861	241.84320043974617	-0.49750197306421184	33.0	0.962260765923171	1.0
Rv3359	-	POSSIBLE OXIDOREDUCTASE 	18	469.8217094332221	467.12755174427923	-0.0082968391369727	395.5	0.47355184551544527	1.0
Rv3360	-	hypothetical protein Rv3360 	2	287.401045700711	427.5745696061401	0.5731107389745715	6.5	0.7933897805438764	1.0
Rv3361c	-	hypothetical protein Rv3361c 	5	2.600009460062104	99.14988830622784	5.253022369656674	1.0	0.8	1.0
Rv3362c	-	PROBABLE ATP/GTP-BINDING PROTEIN 	7	586.6271344265122	524.111567370117	-0.16256985423498713	34.5	0.8495467852012831	1.0
Rv3363c	-	hypothetical protein Rv3363c 	8	269.6581240007268	196.52449630763286	-0.45642234645962376	118.5	0.40834187233813024	1.0
Rv3364c	-	hypothetical protein Rv3364c 	4	355.9012949369626	292.8744180556984	-0.2811949996207694	23.0	0.5144971265012879	1.0
Rv3365c	-	hypothetical protein Rv3365c 	33	166.40445161181498	143.15733663814018	-0.2170924200400455	1339.0	0.9417095287364937	1.0
Rv3366	spoU	PROBABLE tRNA/rRNA METHYLASE SPOU (tRNA/rRNA METHYLTRANSFERASE) 	6	370.4263477859634	496.66831090404355	0.4230959822998274	28.0	0.7389577133157557	1.0
Rv3367	PE_PGRS51	PE-PGRS FAMILY PROTEIN 	23	165.68481336590085	200.16542022233259	0.27275138996840376	707.0	0.8919187120938002	1.0
Rv3368c	-	POSSIBLE OXIDOREDUCTASE 	8	211.31505457823428	226.92125090051044	0.10279617008162481	93.0	0.8504818050123056	1.0
Rv3369	-	hypothetical protein Rv3369 	7	207.41742134918513	172.18706137736422	-0.2685603350773486	62.5	0.6344763368091989	1.0
Rv3370c	dnaE2	error-prone DNA polymerase 	35	119.37643434783604	123.13271636999335	0.04469606919679293	1222.0	0.8624173657675118	1.0
Rv3371	-	hypothetical protein Rv3371 	23	113.98865003865033	108.84541655424285	-0.06660952360787002	547.0	0.7273997257179046	1.0
Rv3372	otsB2	POSSIBLE TREHALOSE 6-PHOSPHATE PHOSPHATASE OTSB2 (TREHALOSE-PHOSPHATASE) (TPP) 	9	0	0	0	0.0	1.0	1.0
Rv3373	echA18	PROBABLE ENOYL-CoA HYDRATASE ECHA18 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	3	101.93370421628094	163.6157867204208	0.6826808004490381	13.5	0.563354286529389	1.0
Rv3374	echA18.1	PROBABLE ENOYL-CoA HYDRATASE (FRAGMENT) ECHA18.1 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	2	110.75040296226075	39.675048444614376	-1.481008058240618	13.0	0.23423070168037885	1.0
Rv3375	amiD	PROBABLE AMIDASE AMID (ACYLAMIDASE) (ACYLASE) 	22	129.7927799397275	128.11313070241172	-0.018791782475073102	369.0	0.6142736640872286	1.0
Rv3376	-	hypothetical protein Rv3376 	9	112.20040823806464	156.4272899250143	0.4794142985126211	169.0	0.8509201615721474	1.0
